CustomerID,purchase_value,no_of_transaction,recent_transaction
15165.0,487.75,27,12
15167.0,163.0,41,11
15168.0,106.56,5,1
15171.0,1289.5,5,11
15172.0,1624.05,110,1
15174.0,135.75,11,11
15175.0,224.14,23,3
15178.0,40.5,3,9
15179.0,2206.95,93,1
15180.0,87.5,6,12
15181.0,689.4799999999999,16,2
15182.0,622.85,29,5
15184.0,406.76,63,1
15185.0,310.62,21,3
15186.0,411.41,19,1
15187.0,4777.18,91,1
15189.0,16225.39,212,1
15192.0,1044.32,51,4
15193.0,499.32,19,2
15194.0,7616.53,310,1
15195.0,3861.0,1,1
15197.0,1079.61,32,1
15198.0,193.64,10,3
15199.0,1268.7,13,2
15201.0,1236.54,69,3
15203.0,1827.8,142,1
15204.0,316.58,9,12
15205.0,653.24,37,3
15206.0,420.3,9,1
15208.0,870.12,42,1
15210.0,331.18,20,8
15211.0,894.4100000000001,52,2
15212.0,101.8,5,8
15213.0,328.35,24,11
15214.0,1661.44,110,1
15215.0,734.94,35,2
15216.0,96.6,2,3
15218.0,5756.89,166,1
15219.0,305.75,9,6
15220.0,1778.96,117,2
15221.0,403.25,5,12
15222.0,585.0,5,11
15223.0,755.75,20,8
15224.0,322.08,14,12
15225.0,409.4,23,8
15226.0,154.41,8,10
15227.0,1219.4,58,1
15228.0,3386.71,125,2
15230.0,429.6,23,8
15232.0,612.06,31,4
15234.0,197.0,14,9
15235.0,2247.51,143,7
15236.0,321.05,15,10
15237.0,1412.32,99,1
15238.0,1071.99,50,1
15239.0,780.59,49,1
15240.0,1706.57,78,2
15241.0,1756.44,110,2
15243.0,316.68,22,3
15244.0,631.57,34,2
15245.0,2515.84,89,5
15246.0,514.15,33,8
15247.0,356.0,6,4
15249.0,6688.46,350,1
15251.0,10484.99,111,1
15252.0,740.78,44,1
15253.0,918.2,53,1
15254.0,300.36,18,4
15255.0,890.85,47,2
15256.0,98.45,6,5
15257.0,317.15,7,9
15258.0,623.16,34,6
15260.0,1810.77,77,4
15261.0,254.82,19,5
15262.0,178.95000000000002,10,11
15263.0,156.51,12,4
15264.0,393.74,23,2
15265.0,1506.12,82,5
15266.0,119.3,6,11
15267.0,1717.36,11,1
15269.0,408.8,2,1
15270.0,2379.49,41,1
15271.0,2507.07,274,1
15272.0,721.94,63,2
15274.0,716.57,47,1
15275.0,615.14,41,1
15276.0,135.31,52,2
15277.0,255.9,12,2
15279.0,290.51,19,12
15280.0,113.12,16,6
15281.0,2332.15,139,2
15286.0,240.55,3,2
15287.0,486.69,20,1
15288.0,2306.52,88,2
15289.0,939.78,58,1
15290.0,7943.22,204,1
15291.0,4668.3,103,1
15292.0,180.94,25,7
15296.0,3672.86,194,2
15297.0,641.94,39,1
15298.0,4799.9,192,1
15299.0,4507.01,7,2
15300.0,496.44,28,2
15301.0,5070.35,243,2
15303.0,574.02,31,10
15304.0,694.4000000000001,23,2
15306.0,1174.35,58,2
15307.0,205.3,12,3
15308.0,310.47,19,9
15312.0,924.85,47,3
15313.0,52.0,1,4
15314.0,327.97,24,7
15315.0,570.5,37,2
15316.0,165.0,1,11
15318.0,312.62,33,1
15319.0,204.5,16,9
15320.0,267.13,36,2
15321.0,2748.31,95,3
15322.0,679.68,42,3
15325.0,162.29,49,4
15326.0,311.71,29,11
15327.0,208.75,10,2
15329.0,1049.7,57,2
15330.0,714.96,13,1
15332.0,1661.06,35,12
15333.0,1028.56,16,7
15334.0,351.67,99,5
15335.0,173.97,36,2
15339.0,574.07,86,2
15341.0,2020.52,17,3
15342.0,406.09,24,4
15343.0,364.5,21,3
15344.0,563.94,26,1
15345.0,393.54,20,2
15346.0,252.42,17,11
15347.0,201.6,5,12
15348.0,158.04,9,3
15349.0,473.81,72,5
15350.0,115.65,5,12
15351.0,1960.11,225,1
15353.0,777.02,63,9
15355.0,277.05,14,1
15356.0,2766.5,519,1
15358.0,8347.2,551,1
15360.0,427.93,13,2
15361.0,418.92,7,12
15363.0,326.0,16,12
15364.0,913.19,29,3
15365.0,2314.32,114,1
15366.0,602.51,44,3
15367.0,1877.59,95,2
15368.0,446.94000000000005,4,1
15370.0,2386.05,94,2
15372.0,2007.4,27,5
15373.0,2415.91,132,1
15374.0,168.0,3,4
15376.0,1233.36,117,2
15379.0,3703.29,194,6
15380.0,1690.2600000000002,36,1
15381.0,596.85,8,7
15382.0,5955.71,302,1
15384.0,642.41,41,6
15385.0,316.88,12,2
15386.0,394.14,31,6
15388.0,140.54,10,9
15389.0,500.0,1,6
15392.0,1535.53,84,1
15393.0,231.86,12,1
15394.0,2183.54,85,1
15395.0,107.45,7,11
15396.0,288.18,14,4
15397.0,94.0,6,10
15398.0,1345.53,73,1
15399.0,815.77,50,1
15400.0,716.2,12,3
15402.0,626.77,42,5
15405.0,349.1,8,6
15406.0,510.71,53,1
15407.0,1056.44,153,1
15408.0,267.18,34,9
15410.0,3450.84,122,3
15411.0,1358.88,99,1
15412.0,190.53,10,6
15414.0,774.9000000000001,39,1
15415.0,572.8100000000001,48,11
15416.0,3984.32,192,2
15417.0,508.8,28,3
15419.0,135.86,8,1
15421.0,950.36,53,2
15422.0,97.7,6,11
15423.0,43.5,2,1
15424.0,383.34,17,9
15426.0,1447.39,292,1
15427.0,1483.14,306,1
15428.0,93.78,6,1
15429.0,397.35,82,1
15432.0,171.19,10,1
15433.0,533.3,41,7
15434.0,1041.48,55,1
15435.0,149.29,29,1
15436.0,1122.53,329,1
15437.0,200.16,45,9
15438.0,156.57999999999998,25,5
15440.0,383.68,62,2
15442.0,594.0,2,8
15443.0,3236.91,382,1
15444.0,1418.26,219,1
15445.0,113.5,5,9
15447.0,155.17,9,11
15448.0,494.64,28,11
15449.0,974.52,60,1
15450.0,429.84,30,1
15452.0,538.73,58,1
15453.0,1388.37,286,1
15454.0,179.1,25,12
15456.0,447.22,60,9
15457.0,237.07,58,9
15458.0,161.64,7,1
15460.0,216.76,58,12
15462.0,234.6,11,3
15463.0,126.14,7,1
15464.0,1048.85,157,11
15465.0,7354.62,97,1
15466.0,334.53,57,3
15467.0,524.88,52,1
15468.0,467.51,24,2
15469.0,538.55,24,2
15471.0,469.48,77,1
15472.0,371.56,76,4
15473.0,1771.2,11,1
15475.0,454.11,29,3
15478.0,1441.42,46,2
15480.0,905.5,45,4
15482.0,11054.96,98,1
15483.0,233.81,88,5
15484.0,3594.31,188,1
15485.0,2575.0,86,1
15488.0,91.32,2,3
15489.0,1134.28,50,1
15491.0,3100.09,154,3
15492.0,659.4599999999999,35,1
15493.0,2001.8,297,1
15494.0,1299.23,125,1
15497.0,1262.2,15,1
15498.0,13316.4,512,1
15500.0,1131.56,68,1
15502.0,10384.93,213,1
15503.0,147.09,70,12
15504.0,52.83,13,3
15505.0,3610.96,97,2
15506.0,979.26,164,1
15507.0,492.36,46,6
15508.0,1000.27,92,6
15510.0,250.0,1,11
15511.0,909.23,160,1
15512.0,121.0,7,5
15513.0,14758.22,308,1
15514.0,4139.46,178,1
15516.0,62.43,15,2
15517.0,267.03,27,8
15518.0,1942.45,214,2
15520.0,343.5,18,1
15521.0,3000.2,185,2
15522.0,398.84,57,1
15523.0,412.0100000000001,10,3
15524.0,440.0,1,1
15525.0,825.92,178,1
15526.0,148.44,4,1
15527.0,2429.78,163,1
15528.0,229.33,26,9
15529.0,3995.23,672,1
15530.0,1502.35,108,1
15531.0,2007.44,228,1
15532.0,1580.93,256,1
15533.0,807.57,83,1
15535.0,536.4,75,6
15537.0,110.92,24,6
15539.0,538.46,41,1
15540.0,213.3,15,1
15541.0,85.13000000000001,29,4
15543.0,127.86,28,10
15544.0,3546.71,259,1
15545.0,292.72,81,2
15547.0,4954.84,702,1
15549.0,1693.26,115,3
15550.0,575.63,61,1
15551.0,436.06,29,1
15552.0,90.12,17,7
15553.0,437.23,56,2
15554.0,217.2,14,9
15555.0,4805.17,899,1
15556.0,279.77,31,1
15557.0,473.65,20,1
15561.0,800.59,27,1
15562.0,134.55,1,12
15563.0,1400.44,113,1
15565.0,173.16,8,2
15567.0,186.01,7,1
15568.0,758.29,53,1
15569.0,1375.71,31,4
15570.0,4165.52,323,1
15571.0,650.4300000000001,57,1
15572.0,2552.86,215,1
15573.0,607.45,104,1
15574.0,702.25,168,6
15576.0,940.67,45,1
15577.0,258.88,39,5
15578.0,127.1,13,6
15579.0,348.6,51,2
15581.0,3679.97,150,4
15582.0,682.9100000000001,44,1
15584.0,725.11,123,1
15585.0,455.3,31,6
15587.0,913.68,9,2
15589.0,478.53,29,9
15592.0,388.58,24,2
15593.0,199.8,5,3
15594.0,1771.78,103,1
15596.0,1406.59,77,4
15597.0,324.57,22,1
15598.0,240.68,14,2
15599.0,761.74,52,1
15601.0,6776.56,410,1
15602.0,1297.87,47,1
15603.0,48.48,2,3
15604.0,216.39,17,2
15605.0,1198.23,67,1
15606.0,2920.16,77,2
15607.0,104.76,13,11
15608.0,1093.68,60,1
15609.0,298.48,16,6
15610.0,112.46,6,2
15611.0,1591.45,43,1
15612.0,195.15,6,1
15615.0,10399.74,423,1
15618.0,776.851,45,1
15619.0,336.40000000000003,3,1
15620.0,1553.18,100,2
15621.0,1293.03,16,1
15622.0,3709.56,185,2
15623.0,301.03,19,5
15624.0,588.13,34,4
15625.0,1534.26,64,4
15626.0,675.8,49,3
15628.0,2870.24,155,1
15630.0,1186.35,60,2
15632.0,3285.31,167,1
15634.0,243.55,15,1
15636.0,724.76,25,3
15637.0,223.36,15,2
15639.0,425.32,25,5
15640.0,12515.66,484,1
15641.0,1887.2,119,4
15643.0,664.0,33,6
15644.0,813.0,238,6
15645.0,612.01,52,1
15646.0,447.64,35,5
15648.0,657.35,25,7
15649.0,816.0,2,11
15651.0,646.3,32,1
15652.0,337.74,21,3
15653.0,877.4399999999999,6,3
15654.0,922.53,21,1
15655.0,560.67,34,8
15656.0,748.5,47,2
15657.0,30.0,1,1
15658.0,1024.1,48,6
15659.0,306.45,11,2
15660.0,1600.86,90,1
15661.0,309.8,5,11
15663.0,138.14,9,4
15664.0,386.43,17,2
15665.0,2242.01,116,6
15667.0,301.32,13,2
15668.0,76.32000000000001,1,7
15669.0,684.34,33,2
15670.0,173.05,12,10
15671.0,2657.13,78,1
15673.0,2881.02,155,3
15674.0,2446.6,114,3
15675.0,323.69,21,3
15676.0,3435.76,202,1
15677.0,657.23,33,2
15678.0,352.7,12,2
15679.0,781.28,110,1
15680.0,1333.68,78,1
15681.0,1426.16,53,1
15683.0,193.75,10,4
15687.0,2993.1,166,1
15689.0,254.1,9,4
15690.0,239.76,19,1
15691.0,136.8,2,8
15692.0,191.04,12,1
15694.0,6479.4,78,1
15695.0,409.98,22,9
15696.0,2736.46,171,1
15699.0,309.65,18,1
15700.0,696.68,86,6
15701.0,1542.14,237,1
15703.0,211.5,5,9
15704.0,2293.62,117,5
15705.0,143.1,6,7
15706.0,1060.56,55,2
15707.0,945.58,214,1
15708.0,3364.24,288,2
15709.0,133.25,6,9
15712.0,1072.36,53,1
15713.0,356.7,19,5
15714.0,330.88,35,1
15716.0,1118.81,118,5
15717.0,150.3,7,8
15719.0,5045.61,937,1
15720.0,598.73,128,1
15721.0,507.08,91,1
15722.0,2222.56,69,1
15723.0,203.1,41,12
15724.0,218.25,11,7
15725.0,415.25,32,1
15727.0,5178.96,302,1
15729.0,85.0,5,7
15730.0,1120.88,70,2
15732.0,294.12,14,7
15733.0,162.3,10,9
15734.0,1339.45,26,4
15737.0,1205.12,72,1
15738.0,4812.42,173,1
15739.0,449.12,8,2
15740.0,154.88,9,2
15743.0,784.46,88,1
15744.0,34.8,3,3
15745.0,1094.59,62,1
15746.0,196.88,28,5
15747.0,974.04,93,1
15748.0,149.31,21,2
15750.0,2465.48,293,1
15752.0,2637.38,411,2
15753.0,79.2,1,10
15754.0,458.57,28,2
15755.0,2364.25,141,1
15756.0,532.96,192,2
15757.0,714.42,45,2
15758.0,205.25,9,1
15759.0,253.04,7,7
15762.0,583.75,37,2
15763.0,1086.92,61,1
15764.0,3279.97,180,3
15766.0,315.06,11,2
15768.0,621.8299999999999,27,4
15773.0,635.6800000000001,10,1
15774.0,270.8,25,2
15775.0,104.9,7,8
15776.0,241.62,18,5
15777.0,1047.11,21,8
15780.0,475.28,29,6
15781.0,345.46,20,1
15782.0,2614.74,43,1
15783.0,246.3,14,1
15785.0,2328.9700000000003,83,1
15786.0,4932.2,267,2
15787.0,948.05,206,1
15789.0,351.3,25,12
15790.0,220.85,35,1
15791.0,1612.69,75,2
15793.0,965.61,12,1
15795.0,610.01,42,5
15796.0,2711.56,133,1
15797.0,2207.4,8,4
15799.0,884.14,98,3
15800.0,699.08,119,4
15801.0,1063.95,64,2
15802.0,451.42,1,5
15803.0,415.8200000000001,8,2
15804.0,4206.39,263,1
15805.0,5528.4800000000005,301,1
15806.0,784.58,31,2
15807.0,903.9,48,2
15808.0,3734.97,208,10
15809.0,515.77,35,1
15810.0,1391.98,89,3
15811.0,2218.62,133,1
15812.0,1801.14,41,4
15813.0,1303.91,40,7
15814.0,1945.33,72,1
15815.0,2100.6,49,2
15819.0,1905.45,123,2
15820.0,206.98,17,11
15821.0,570.96,62,2
15822.0,885.47,33,1
15823.0,15.0,1,12
15825.0,532.94,20,6
15826.0,1654.31,68,2
15827.0,1836.09,115,3
15829.0,636.14,51,3
15830.0,576.0,39,1
15831.0,801.76,68,2
15832.0,836.79,54,9
15834.0,2233.75,273,3
15835.0,954.09,50,2
15836.0,137.37,10,2
15837.0,391.98,24,2
15839.0,1048.49,62,1
15840.0,355.56,27,2
15841.0,1224.06,47,3
15843.0,118.95000000000002,8,10
15844.0,130.73999999999998,11,2
15845.0,3711.77,138,1
15847.0,389.27,22,1
15850.0,238.85,97,1
15852.0,160.71,22,6
15853.0,110.8,30,2
15854.0,2974.65,140,1
15855.0,712.24,80,5
15856.0,16387.57,645,1
15857.0,297.0,14,1
15858.0,1438.85,191,1
15860.0,977.21,142,2
15861.0,3165.36,546,1
15862.0,832.88,147,1
15863.0,68.84,18,1
15864.0,1936.32,20,1
15865.0,895.13,40,2
15866.0,230.53,45,4
15867.0,3812.64,461,1
15869.0,149.64,15,9
15870.0,354.09000000000003,76,1
15872.0,360.93,128,1
15874.0,4405.88,120,2
15877.0,493.28,129,1
15880.0,343.28000000000003,105,12
15881.0,501.39,29,11
15882.0,516.36,23,7
15883.0,396.48,49,1
15885.0,379.35,18,3
15886.0,181.09,12,2
15888.0,168.31,12,3
15889.0,446.87,93,5
15891.0,524.52,62,8
15894.0,263.55,41,9
15895.0,179.17,11,5
15897.0,222.05,24,7
15898.0,1388.88,86,1
15899.0,56.25,4,12
15900.0,351.11,51,1
15901.0,363.88,116,1
15903.0,5126.76,74,1
15904.0,164.68,30,1
15906.0,1567.69,150,1
15907.0,967.45,249,1
15909.0,191.94,7,6
15910.0,1232.18,267,1
15912.0,264.62,19,6
15916.0,1528.09,155,1
15917.0,123.1,12,8
15918.0,334.23,40,6
15919.0,639.89,143,1
15920.0,167.5,60,5
15921.0,336.03000000000003,25,6
15922.0,369.5,11,12
15923.0,127.08,21,12
15925.0,207.15,12,7
15930.0,426.63,21,2
15932.0,2495.87,115,1
15933.0,1107.46,74,1
15935.0,416.86,12,8
15937.0,145.35,7,2
15938.0,404.58,18,4
15939.0,6115.01,76,3
15940.0,35.8,1,10
15942.0,337.44,14,5
15944.0,325.1,6,9
15945.0,181.0,2,12
15947.0,1708.24,29,3
15948.0,955.24,60,1
15949.0,364.72,19,1
15950.0,1765.51,98,1
15951.0,708.22,41,1
15952.0,806.57,91,1
15953.0,1659.38,98,1
15955.0,4416.26,183,1
15957.0,428.89,42,1
15958.0,104.35,7,3
15963.0,470.76,28,1
15965.0,845.64,122,1
15967.0,418.83,84,1
15969.0,666.1,20,1
15970.0,314.1,11,10
15971.0,4199.85,35,1
15973.0,307.82000000000005,4,12
15974.0,3442.15,176,2
15975.0,371.01,24,3
15976.0,430.94,98,6
15977.0,1054.73,65,1
15978.0,1098.78,49,3
15980.0,2398.86,43,3
15981.0,3408.48,97,1
15983.0,1475.02,113,1
15984.0,2837.67,270,1
15985.0,1142.42,37,4
15986.0,168.12,14,1
15987.0,1451.28,140,1
15988.0,158.03,27,1
15990.0,792.11,52,2
15992.0,41.99,3,1
15993.0,2797.57,552,1
15994.0,427.07,35,2
15996.0,1060.68,130,3
15998.0,3089.97,506,1
16000.0,12393.7,9,1
16003.0,2735.37,103,1
16005.0,615.39,218,1
16006.0,101.4,8,7
16007.0,1701.94,385,2
16008.0,478.78,33,1
16009.0,992.71,90,1
16010.0,407.5,86,8
16011.0,3362.71,212,1
16012.0,1415.29,94,1
16014.0,662.38,145,1
16015.0,705.39,182,1
16016.0,1508.76,235,1
16017.0,211.88,32,2
16018.0,408.9,28,2
16019.0,3786.24,160,2
16020.0,851.01,46,1
16022.0,628.28,76,9
16023.0,719.81,101,2
16024.0,251.24,64,1
16025.0,439.66,28,1
16026.0,236.09,32,2
16027.0,934.62,16,3
16030.0,331.24,29,10
16031.0,548.94,100,3
16033.0,8816.4,1137,1
16034.0,437.7,22,7
16036.0,758.92,55,3
16037.0,855.02,39,9
16038.0,471.78,26,1
16040.0,1313.55,65,2
16041.0,3166.4,6,1
16042.0,1197.27,71,1
16043.0,773.99,39,1
16045.0,1340.7,83,4
16048.0,256.44,8,12
16049.0,1111.79,312,2
16050.0,137.9,10,6
16052.0,362.06,34,2
16053.0,1511.95,84,1
16054.0,783.9,70,5
16055.0,134.8,8,7
16056.0,664.85,68,2
16057.0,2263.12,121,1
16059.0,1459.86,180,2
16062.0,1153.62,64,1
16063.0,335.32,23,9
16065.0,372.09,74,12
16066.0,1521.87,102,1
16070.0,852.15,33,1
16071.0,326.24,21,2
16072.0,584.3199999999999,23,10
16073.0,122.4,1,10
16076.0,2234.73,129,1
16078.0,79.2,1,9
16079.0,1352.0,21,1
16080.0,217.16,10,3
16081.0,2806.9,227,2
16083.0,1317.62,31,4
16084.0,436.18,38,10
16085.0,981.51,167,1
16086.0,1121.39,39,2
16091.0,315.06,18,5
16092.0,817.86,51,4
16093.0,17.0,1,4
16094.0,1078.23,63,1
16096.0,320.62,12,9
16097.0,185.05,10,8
16098.0,2005.63,67,3
16099.0,731.9,39,2
16101.0,1290.7,76,3
16102.0,1842.14,57,2
16103.0,1429.64,48,1
16104.0,302.36,29,2
16105.0,336.96,13,8
16106.0,108.38,6,2
16107.0,3204.1600000000003,31,1
16108.0,842.5,48,3
16109.0,611.88,18,7
16110.0,1337.48,354,2
16112.0,195.74,16,5
16113.0,161.38,30,6
16114.0,135.75000000000003,8,6
16115.0,1667.97,284,1
16116.0,612.78,34,7
16117.0,232.21,30,6
16119.0,423.36,16,1
16120.0,1309.14,30,2
16121.0,867.11,212,2
16122.0,684.4200000000001,38,3
16123.0,307.78,16,2
16124.0,249.0,11,11
16125.0,289.35,13,12
16126.0,6287.77,117,1
16127.0,656.25,40,2
16128.0,1880.22,89,1
16131.0,3506.54,78,2
16133.0,14589.04,339,1
16134.0,618.09,35,1
16135.0,517.55,21,9
16136.0,709.38,37,2
16139.0,635.41,31,1
16140.0,725.18,35,2
16141.0,620.4,30,3
16142.0,535.34,37,8
16143.0,2424.94,117,1
16144.0,175.2,1,8
16145.0,3799.49,224,1
16146.0,734.13,29,5
16147.0,375.0,22,5
16148.0,76.32000000000001,1,10
16149.0,280.52,18,1
16150.0,2053.02,117,2
16152.0,1829.04,29,9
16153.0,1824.23,89,2
16156.0,3122.04,130,1
16157.0,656.69,18,1
16159.0,348.2,14,9
16160.0,1025.44,20,2
16161.0,5575.56,474,1
16162.0,37.4,2,8
16163.0,856.6,6,8
16164.0,822.48,34,1
16168.0,3787.6,98,1
16169.0,1822.97,85,1
16170.0,1885.05,125,2
16171.0,73.2,3,2
16172.0,1140.21,69,3
16173.0,1418.32,84,1
16174.0,1009.55,23,4
16175.0,1037.59,58,3
16177.0,331.95,15,2
16178.0,197.9,8,5
16179.0,215.83,11,2
16180.0,10254.18,162,4
16181.0,305.54,11,3
16182.0,6617.65,28,3
16183.0,338.71000000000004,15,2
16184.0,1158.79,45,2
16185.0,529.41,31,1
16186.0,4006.94,218,1
16187.0,6911.4400000000005,295,1
16188.0,981.86,67,2
16189.0,215.48,11,1
16190.0,215.08,6,2
16191.0,5180.52,134,1
16193.0,314.45,19,8
16198.0,400.681,15,3
16200.0,1080.62,179,1
16201.0,1863.47,111,1
16202.0,365.27,18,12
16203.0,592.9,35,2
16204.0,405.71,57,1
16205.0,761.38,98,1
16206.0,537.0600000000001,63,2
16207.0,394.38,19,1
16208.0,664.26,66,2
16209.0,2262.62,46,3
16210.0,21086.3,123,1
16211.0,547.02,23,3
16212.0,690.34,41,1
16213.0,159.0,6,3
16214.0,1062.75,44,6
16215.0,242.35,14,3
16216.0,914.93,37,9
16217.0,304.25,15,8
16218.0,3084.68,84,1
16221.0,864.86,97,1
16222.0,846.72,137,11
16224.0,1295.3,96,2
16225.0,1096.32,134,2
16226.0,255.12,8,7
16227.0,314.22,6,8
16229.0,1010.6,47,3
16230.0,542.03,35,6
16232.0,990.88,37,2
16233.0,536.6800000000001,22,3
16235.0,867.31,46,2
16236.0,432.2,20,3
16239.0,414.2,19,2
16240.0,3718.8,135,1
16241.0,2607.87,662,1
16242.0,3603.21,294,1
16243.0,409.1,51,1
16244.0,1522.75,91,7
16245.0,1413.66,90,1
16247.0,114.56,16,6
16248.0,152.94,7,2
16249.0,1800.07,69,2
16250.0,389.44,24,9
16253.0,3683.86,123,2
16255.0,2619.91,270,1
16256.0,752.4300000000001,13,9
16257.0,46.95,2,6
16258.0,5203.51,135,2
16260.0,1035.45,18,2
16261.0,746.83,124,1
16265.0,5447.0,258,1
16266.0,861.89,61,3
16268.0,667.65,45,3
16270.0,1141.24,54,12
16271.0,1429.24,133,1
16272.0,411.7,25,4
16274.0,357.95,67,12
16275.0,559.87,33,7
16276.0,810.6000000000001,6,6
16278.0,566.38,23,4
16279.0,1509.58,107,1
16281.0,2062.06,17,3
16282.0,168.3,11,11
16283.0,1570.81,166,1
16284.0,823.97,109,1
16287.0,142.5,8,6
16292.0,302.25,17,4
16293.0,2248.99,118,1
16295.0,1328.55,79,1
16297.0,301.9,20,9
16298.0,598.2,27,1
16302.0,233.22,11,4
16303.0,5360.63,162,1
16305.0,361.22,22,5
16306.0,632.27,41,7
16308.0,2560.0,4,1
16309.0,706.57,42,4
16311.0,616.26,37,1
16313.0,274.15000000000003,16,1
16315.0,226.37,14,11
16316.0,2938.91,151,2
16317.0,1341.65,69,4
16318.0,328.15,19,1
16319.0,404.4,3,7
16320.0,1038.46,56,6
16321.0,373.65,12,3
16322.0,326.75,37,1
16323.0,207.50000000000003,1,7
16324.0,428.68,118,4
16325.0,594.24,18,2
16326.0,3110.96,319,1
16327.0,3844.22,319,1
16330.0,251.91,39,1
16332.0,1593.2,153,1
16333.0,26626.8,45,1
16337.0,151.05,10,1
16338.0,214.8,11,5
16339.0,109.95,20,10
16340.0,549.07,153,4
16341.0,1971.87,77,1
16342.0,322.41,15,3
16343.0,370.48,47,1
16344.0,101.1,2,5
16345.0,575.41,38,2
16347.0,887.65,92,1
16348.0,1469.45,235,1
16349.0,53.5,9,10
16350.0,1116.47,57,1
16351.0,153.9,8,11
16352.0,494.44,28,1
16353.0,6675.71,94,1
16354.0,395.8,39,2
16356.0,211.77,31,7
16357.0,658.88,34,1
16358.0,2027.5,109,1
16359.0,1750.92,66,1
16360.0,3512.53,662,1
16361.0,896.66,106,1
16362.0,734.77,81,1
16363.0,109.36,5,2
16364.0,707.04,53,1
16365.0,1540.42,51,1
16366.0,327.3,18,1
16367.0,804.49,130,1
16368.0,497.43,76,1
16369.0,1553.66,118,1
16370.0,1320.56,228,3
16372.0,367.93,97,1
16374.0,473.03,111,2
16376.0,987.01,125,1
16377.0,676.2,5,9
16378.0,362.95,23,8
16379.0,2157.4,108,1
16380.0,1780.59,32,2
16383.0,668.36,102,3
16384.0,584.5,33,3
16385.0,555.89,59,2
16386.0,317.2,88,1
16387.0,94.36,4,11
16389.0,1382.07,34,2
16392.0,221.19,45,9
16393.0,3046.21,330,1
16394.0,1555.34,83,2
16395.0,1486.9,210,2
16398.0,1705.8,82,5
16399.0,408.57,73,1
16400.0,303.93,29,3
16401.0,4098.32,186,1
16402.0,299.6,60,9
16403.0,177.5,10,11
16404.0,443.05,23,3
16405.0,167.25,5,10
16406.0,163.07,63,1
16407.0,2126.93,172,1
16409.0,2028.88,232,1
16411.0,214.65,45,1
16412.0,151.83,35,2
16413.0,262.2,31,2
16414.0,126.25,7,1
16415.0,210.35,54,2
16416.0,1051.4,71,1
16418.0,675.27,102,2
16419.0,972.23,51,4
16423.0,346.12,18,1
16424.0,133.56,5,6
16425.0,302.7,21,10
16426.0,1908.25,372,1
16427.0,241.06,9,9
16429.0,284.55,2,4
16430.0,300.85,6,2
16431.0,642.81,83,7
16432.0,287.4,8,2
16433.0,184.26,17,1
16434.0,1522.25,109,1
16438.0,798.35,132,1
16440.0,3640.67,282,1
16441.0,381.2,24,2
16442.0,616.79,174,1
16444.0,654.67,84,2
16445.0,230.51,63,1
16447.0,259.01,36,5
16448.0,188.89,20,7
16449.0,707.69,40,7
16450.0,311.92,11,5
16451.0,266.97,14,3
16454.0,6.9,2,2
16455.0,1841.18,99,2
16456.0,2158.37,111,3
16457.0,208.36,9,7
16458.0,3482.74,202,1
16460.0,814.72,135,1
16461.0,151.42,33,6
16462.0,136.0,3,3
16463.0,1422.4,82,1
16464.0,1314.68,236,1
16466.0,1603.46,148,1
16468.0,74.9,2,3
16469.0,650.43,182,1
16470.0,762.39,170,2
16471.0,223.95,13,9
16473.0,316.11,18,6
16474.0,1871.5,360,1
16475.0,544.3,28,3
16477.0,2494.46,146,2
16478.0,331.0,17,1
16479.0,300.83,35,1
16480.0,769.29,53,3
16482.0,220.62,18,1
16483.0,139.35,19,7
16484.0,404.3,25,6
16485.0,363.65,42,3
16488.0,498.8,29,1
16491.0,731.5,39,2
16493.0,1351.63,56,3
16494.0,826.53,50,10
16495.0,684.41,97,1
16496.0,1599.52,95,1
16497.0,2965.69,136,2
16498.0,100.97,15,5
16499.0,365.45,19,12
16500.0,400.86,11,1
16503.0,1431.93,84,4
16504.0,484.38,86,1
16505.0,777.6,4,1
16506.0,90.3,3,1
16509.0,363.7,13,10
16510.0,248.1,13,12
16511.0,950.26,169,1
16513.0,874.59,35,1
16515.0,1627.13,113,2
16516.0,101.7,6,1
16517.0,162.7,17,9
16518.0,484.32,40,2
16519.0,215.08,13,1
16520.0,1046.57,156,6
16523.0,9418.47,290,1
16525.0,13027.45,183,1
16526.0,290.36,15,6
16527.0,228.06,14,3
16528.0,244.41,17,1
16529.0,455.25,30,6
16531.0,1244.59,77,1
16532.0,6748.8,4,1
16533.0,1095.56,177,1
16535.0,593.75,31,1
16536.0,548.97,55,4
16539.0,1388.81,45,1
16542.0,119.62,5,2
16545.0,339.3,3,6
16546.0,787.15,25,10
16549.0,4154.64,981,1
16550.0,2298.97,251,4
16551.0,922.12,32,3
16552.0,379.73,17,8
16553.0,5719.82,84,6
16554.0,837.1,52,2
16555.0,285.89,17,1
16556.0,3313.79,207,2
16557.0,281.85,11,1
16558.0,8338.49,460,1
16560.0,841.41,57,1
16561.0,511.12,31,1
16563.0,1077.74,19,2
16565.0,173.7,3,12
16566.0,614.66,18,1
16567.0,865.6,35,7
16569.0,124.2,5,1
16570.0,3738.4,126,1
16571.0,1421.69,87,1
16572.0,1009.6,57,4
16573.0,663.61,42,3
16574.0,451.44,28,3
16581.0,105.84,9,6
16582.0,313.62,6,4
16583.0,233.45,14,12
16584.0,936.08,28,3
16586.0,463.95,8,8
16587.0,225.15,13,8
16589.0,459.24,33,3
16591.0,213.5,10,2
